# freq, amb_real amb_imag hot_real hot_imag open_real open_imag short_real short_imag lna_real lna_imag
6.176757800000e+01 -1.758176594152e-03 2.027540261121e-04 3.937514577577e-03 2.956232623316e-03 6.723147784384e-01 -6.538050365977e-01 -6.622133227491e-01 6.579592115223e-01 6.317323676394e-03 2.699563038666e-04
6.181640600000e+01 -1.758059521000e-03 2.029802982535e-04 3.939388799015e-03 2.956751694217e-03 6.669642168743e-01 -6.592674768005e-01 -6.569387803809e-01 6.631443948995e-01 6.307481129019e-03 2.451443173600e-04
6.186523400000e+01 -1.757942766049e-03 2.032066293167e-04 3.941262461865e-03 2.957269348096e-03 6.615683645258e-01 -6.646865072825e-01 -6.516243901682e-01 6.682869240751e-01 6.297577424808e-03 2.204053974854e-04
6.191406200000e+01 -1.757826310863e-03 2.034330088933e-04 3.943135579515e-03 2.957785564016e-03 6.561275726464e-01 -6.700617406812e-01 -6.462704978536e-01 6.733865049330e-01 6.287613023491e-03 1.957395213741e-04
6.196289100000e+01 -1.757710134695e-03 2.036594314399e-04 3.945008203053e-03 2.958300332138e-03 6.506420832293e-01 -6.753929011925e-01 -6.408773403312e-01 6.784429492759e-01 6.277588176041e-03 1.711461609374e-04
6.201171900000e+01 -1.757594224006e-03 2.038858777329e-04 3.946880267866e-03 2.958813611600e-03 6.451124792621e-01 -6.806793887892e-01 -6.354454882257e-01 6.834557615036e-01 6.267503747145e-03 1.466262960481e-04
6.206054700000e+01 -1.757478558199e-03 2.041123426951e-04 3.948751823745e-03 2.959325393772e-03 6.395390106480e-01 -6.859209343497e-01 -6.299751831597e-01 6.884247599574e-01 6.257359983368e-03 1.221793925875e-04
6.210937500000e+01 -1.757363119154e-03 2.043388168513e-04 3.950622881462e-03 2.959835660072e-03 6.339220426416e-01 -6.911171620581e-01 -6.244667787363e-01 6.933496618209e-01 6.247157333165e-03 9.780541861769e-05
6.215820300000e+01 -1.757247888852e-03 2.045652909679e-04 3.952493451122e-03 2.960344392524e-03 6.282619439390e-01 -6.962676990738e-01 -6.189206304659e-01 6.982301871282e-01 6.236896242203e-03 7.350433999425e-05
6.220703100000e+01 -1.757132849383e-03 2.047917560564e-04 3.954363542166e-03 2.960851573773e-03 6.225590866539e-01 -7.013721755665e-01 -6.133370957427e-01 7.030660587737e-01 6.226577153373e-03 4.927612039146e-05
6.225585900000e+01 -1.757017982961e-03 2.050182033752e-04 3.956233163361e-03 2.961357187085e-03 6.168138462929e-01 -7.064302247508e-01 -6.077165338221e-01 7.078570025219e-01 6.216200506799e-03 2.512072132607e-05
6.230468800000e+01 -1.756903269579e-03 2.052446290698e-04 3.958102361080e-03 2.961861226660e-03 6.110264827798e-01 -7.114415850700e-01 -6.020591895637e-01 7.126028437447e-01 6.205766525587e-03 1.037609713236e-06
6.235351600000e+01 -1.756788696414e-03 2.054710156259e-04 3.959971066181e-03 2.962363656384e-03 6.051976153839e-01 -7.164056906649e-01 -5.963656576019e-01 7.173031195839e-01 6.195276071744e-03 -2.297227074714e-05
6.240234400000e+01 -1.756674243739e-03 2.056973596948e-04 3.961839323694e-03 2.962864471763e-03 5.993275115439e-01 -7.213222872030e-01 -5.906361871498e-01 7.219576621263e-01 6.184729364070e-03 -4.690945882496e-05
6.245117200000e+01 -1.756559894335e-03 2.059236535457e-04 3.963707139688e-03 2.963363658608e-03 5.934165600831e-01 -7.261910204233e-01 -5.848711446746e-01 7.265662087087e-01 6.174126831746e-03 -7.077400139349e-05
6.250000000000e+01 -1.756445631145e-03 2.061498897046e-04 3.965574519553e-03 2.963861203377e-03 5.874651530878e-01 -7.310115392803e-01 -5.790708983890e-01 7.311284995831e-01 6.163468901246e-03 -9.456594736418e-05
6.254882800000e+01 -1.756331437281e-03 2.063760609549e-04 3.967441468003e-03 2.964357093175e-03 5.814736858805e-01 -7.357834959782e-01 -5.732358182274e-01 7.356442779253e-01 6.152755996349e-03 -1.182853476632e-04
6.259765600000e+01 -1.756217296038e-03 2.066021603390e-04 3.969307989075e-03 2.964851315760e-03 5.754425569921e-01 -7.405065460037e-01 -5.673662758235e-01 7.401132898435e-01 6.141988538147e-03 -1.419322552080e-04
6.264648400000e+01 -1.756103190895e-03 2.068281811583e-04 3.971174086134e-03 2.965343859542e-03 5.693721681343e-01 -7.451803481594e-01 -5.614626444868e-01 7.445352843859e-01 6.131166945061e-03 -1.655067248841e-04
6.269531200000e+01 -1.755989105526e-03 2.070541169739e-04 3.973039761867e-03 2.965834713585e-03 5.632629241709e-01 -7.498045645960e-01 -5.555252991794e-01 7.489100135492e-01 6.120291632846e-03 -1.890088135220e-04
6.274414100000e+01 -1.755875021472e-03 2.072799662311e-04 3.974905056488e-03 2.966323877608e-03 5.571151067929e-01 -7.543789540138e-01 -5.495544938748e-01 7.532373204198e-01 6.109362790246e-03 -2.124390589769e-04
6.279296900000e+01 -1.755760927490e-03 2.075057137601e-04 3.976769894945e-03 2.966811321949e-03 5.509293788991e-01 -7.589029979883e-01 -5.435508513378e-01 7.575167856667e-01 6.098381275368e-03 -2.357965622155e-04
6.284179700000e+01 -1.755646805546e-03 2.077313585274e-04 3.978634316126e-03 2.967297047669e-03 5.447060291226e-01 -7.633764631037e-01 -5.375146294112e-01 7.617482592869e-01 6.087347272773e-03 -2.590818663489e-04
6.289062500000e+01 -1.755532640166e-03 2.079568951323e-04 3.980498320049e-03 2.967781046449e-03 5.384454746442e-01 -7.677990252268e-01 -5.314462094382e-01 7.659315051466e-01 6.076261187674e-03 -2.822950357586e-04
6.293945300000e+01 -1.755418416106e-03 2.081823184327e-04 3.982361906076e-03 2.968263310620e-03 5.321481356490e-01 -7.721703637324e-01 -5.253459742996e-01 7.700662900977e-01 6.065123422678e-03 -3.054361366570e-04
6.298828100000e+01 -1.755304118359e-03 2.084076235438e-04 3.984225072912e-03 2.968743833163e-03 5.258144352955e-01 -7.764901615346e-01 -5.192143083911e-01 7.741523839846e-01 6.053934377792e-03 -3.285052370653e-04
6.303710900000e+01 -1.755189732161e-03 2.086328058372e-04 3.986087818613e-03 2.969222607705e-03 5.194447996848e-01 -7.807581051174e-01 -5.130515976005e-01 7.781895596511e-01 6.042694450436e-03 -3.515024067911e-04
6.308593800000e+01 -1.755075240652e-03 2.088578655476e-04 3.987950178724e-03 2.969699638268e-03 5.130395262906e-01 -7.849739703686e-01 -5.068581021324e-01 7.821776741170e-01 6.031403803712e-03 -3.744281861825e-04
6.313476600000e+01 -1.754960634263e-03 2.090827893370e-04 3.989812073736e-03 2.970174900226e-03 5.065993093666e-01 -7.891372783193e-01 -5.006344644772e-01 7.861163428904e-01 6.020063292360e-03 -3.972817095316e-04
6.318359400000e+01 -1.754845896653e-03 2.093075779483e-04 3.991673537929e-03 2.970648398913e-03 5.001244528351e-01 -7.932478132201e-01 -4.943809483329e-01 7.900054300309e-01 6.008673075388e-03 -4.200635221198e-04
6.323242200000e+01 -1.754731014094e-03 2.095322277639e-04 3.993534566811e-03 2.971120130508e-03 4.936153942483e-01 -7.973052761367e-01 -4.880979453261e-01 7.938447204436e-01 5.997233539972e-03 -4.427737006797e-04
6.328125000000e+01 -1.754615973128e-03 2.097567354148e-04 3.995395155269e-03 2.971590091818e-03 4.870725739395e-01 -8.013093718545e-01 -4.817858484607e-01 7.976340020644e-01 5.985745070752e-03 -4.654123236207e-04
6.333007800000e+01 -1.754500760579e-03 2.099810977775e-04 3.997255297575e-03 2.972058280270e-03 4.804964349897e-01 -8.052598089069e-01 -4.754450520959e-01 8.013730658656e-01 5.974208049844e-03 -4.879794710075e-04
6.337890600000e+01 -1.754385363550e-03 2.102053119723e-04 3.999114987394e-03 2.972524693909e-03 4.738874231944e-01 -8.091562996042e-01 -4.690759519228e-01 8.050617058614e-01 5.962622856849e-03 -5.104752245381e-04
6.342773400000e+01 -1.754269769437e-03 2.104293753607e-04 4.000974217791e-03 2.972989331388e-03 4.672459870291e-01 -8.129985600615e-01 -4.626789449423e-01 8.086997191135e-01 5.950989868861e-03 -5.328996675232e-04
6.347656200000e+01 -1.754153965925e-03 2.106532855424e-04 4.002832981241e-03 2.973452191963e-03 4.605725776148e-01 -8.167863102270e-01 -4.562544294420e-01 8.122869057363e-01 5.939309460482e-03 -5.552528848645e-04
6.352539100000e+01 -1.754037938623e-03 2.108770449338e-04 4.004691307684e-03 2.973913284914e-03 4.538675110470e-01 -8.205193497977e-01 -4.498026725694e-01 8.158231407993e-01 5.927581763170e-03 -5.775354186440e-04
6.357421900000e+01 -1.753921680568e-03 2.111006424380e-04 4.006549112321e-03 2.974372591795e-03 4.471315182762e-01 -8.241972535625e-01 -4.433243393842e-01 8.193080856928e-01 5.915807626934e-03 -5.997464442078e-04
6.362304700000e+01 -1.753805177981e-03 2.113240809369e-04 4.008406423964e-03 2.974830123092e-03 4.403649211550e-01 -8.278198301452e-01 -4.368197000457e-01 8.227416226639e-01 5.903987179250e-03 -6.218865081713e-04
6.367187500000e+01 -1.753688419765e-03 2.115473589546e-04 4.010263232805e-03 2.975285880402e-03 4.335681810370e-01 -8.313868150975e-01 -4.302891577635e-01 8.261235640880e-01 5.892120784844e-03 -6.439557015910e-04
6.372070300000e+01 -1.753571395141e-03 2.117704752381e-04 4.012119528488e-03 2.975739865888e-03 4.267417617445e-01 -8.348979479377e-01 -4.237331169211e-01 8.294537254177e-01 5.880208805994e-03 -6.659541170101e-04
6.376953100000e+01 -1.753454093643e-03 2.119934287540e-04 4.013975300122e-03 2.976192082268e-03 4.198861295321e-01 -8.383529721769e-01 -4.171519830541e-01 8.327319251868e-01 5.868251602543e-03 -6.878818484384e-04
6.381835900000e+01 -1.753336505131e-03 2.122162186848e-04 4.015830536287e-03 2.976642532808e-03 4.130017530501e-01 -8.417516353443e-01 -4.105461628272e-01 8.359579850147e-01 5.856249531911e-03 -7.097389913314e-04
6.386718800000e+01 -1.753218617369e-03 2.124388489829e-04 4.017685263023e-03 2.977091230485e-03 4.060889614500e-01 -8.450937568759e-01 -4.039159279817e-01 8.391317940720e-01 5.844202701933e-03 -7.315260880410e-04
6.391601600000e+01 -1.753100425697e-03 2.126613101326e-04 4.019539391921e-03 2.977538161252e-03 3.991485112130e-01 -8.483789555162e-01 -3.972619589508e-01 8.422530501618e-01 5.832111958643e-03 -7.532423444722e-04
6.396484400000e+01 -1.752981918544e-03 2.128836065024e-04 4.021392948029e-03 2.977983339168e-03 3.921807366698e-01 -8.516070600226e-01 -3.905845301159e-01 8.453216497190e-01 5.819977405984e-03 -7.748883072105e-04
6.401367200000e+01 -1.752863087085e-03 2.131057381004e-04 4.023245917926e-03 2.978426769595e-03 3.851861156805e-01 -8.547778342416e-01 -3.838840524366e-01 8.483374267450e-01 5.807799391771e-03 -7.964640772938e-04
6.406250000000e+01 -1.752743922830e-03 2.133277051305e-04 4.025098287714e-03 2.978868458391e-03 3.781651283130e-01 -8.578910461590e-01 -3.771609378904e-01 8.513002183458e-01 5.795578261446e-03 -8.179697571059e-04
6.411132800000e+01 -1.752624417628e-03 2.135495079892e-04 4.026950043036e-03 2.979308411902e-03 3.711182568044e-01 -8.609464679221e-01 -3.704155994508e-01 8.542098647355e-01 5.783314358082e-03 -8.394054503564e-04
6.416015600000e+01 -1.752504563667e-03 2.137711472606e-04 4.028801169084e-03 2.979746636951e-03 3.640459855220e-01 -8.639438758625e-01 -3.636484510653e-01 8.570662092395e-01 5.771008022394e-03 -8.607712620617e-04
6.420898400000e+01 -1.752384353477e-03 2.139926237121e-04 4.030651650613e-03 2.980183140827e-03 3.569488009250e-01 -8.668830505186e-01 -3.568599076333e-01 8.598690982975e-01 5.758659592752e-03 -8.820672985252e-04
6.425781200000e+01 -1.752263779934e-03 2.142139382903e-04 4.032501471952e-03 2.980617931275e-03 3.498271915245e-01 -8.697637766568e-01 -3.500503849838e-01 8.626183814667e-01 5.746269405184e-03 -9.032936673180e-04
6.430664100000e+01 -1.752142833775e-03 2.144350966437e-04 4.034350654879e-03 2.981051025331e-03 3.426815012615e-01 -8.725859004872e-01 -3.432201597660e-01 8.653139660776e-01 5.733837538371e-03 -9.244509098410e-04
6.435546900000e+01 -1.752021513521e-03 2.146560910047e-04 4.036199107168e-03 2.981482413874e-03 3.355125153233e-01 -8.753490997008e-01 -3.363699293713e-01 8.679555975190e-01 5.721364832900e-03 -9.455382695601e-04
6.440429700000e+01 -1.751899810613e-03 2.148769273603e-04 4.038046849825e-03 2.981912114828e-03 3.283205820417e-01 -8.780532302726e-01 -3.294999726158e-01 8.705431904725e-01 5.708851363667e-03 -9.665562917396e-04
6.445312500000e+01 -1.751777719315e-03 2.150976073273e-04 4.039893865600e-03 2.982340137637e-03 3.211061977386e-01 -8.806980940912e-01 -3.226107088294e-01 8.730766069919e-01 5.696297457444e-03 -9.875050888308e-04
6.450195300000e+01 -1.751655234237e-03 2.153181326781e-04 4.041740136885e-03 2.982766492141e-03 3.138698605881e-01 -8.832834973759e-01 -3.157025581629e-01 8.755557122618e-01 5.683703438711e-03 -1.008384774458e-03
6.455078100000e+01 -1.751532350342e-03 2.155385053363e-04 4.043585645720e-03 2.983191188562e-03 3.066120705750e-01 -8.858092506957e-01 -3.087759415657e-01 8.779803745989e-01 5.671069629667e-03 -1.029195463400e-03
6.459960900000e+01 -1.751409062944e-03 2.157587273719e-04 4.045430373810e-03 2.983614237492e-03 2.993333294549e-01 -8.882751689882e-01 -3.018312807649e-01 8.803504654550e-01 5.658396350240e-03 -1.049937271571e-03
6.464843800000e+01 -1.751285365168e-03 2.159788055017e-04 4.047274340294e-03 2.984035658495e-03 2.920339910180e-01 -8.906811202349e-01 -2.948688554776e-01 8.826659062766e-01 5.645683657341e-03 -1.070610738684e-03
6.469726600000e+01 -1.751161258094e-03 2.161987330590e-04 4.049117450720e-03 2.984455445606e-03 2.847148594205e-01 -8.930268296160e-01 -2.878893741039e-01 8.849264799496e-01 5.632932387089e-03 -1.091215136102e-03
6.474609400000e+01 -1.751036735559e-03 2.164185170320e-04 4.050959723639e-03 2.984873619101e-03 2.773762921998e-01 -8.953121751710e-01 -2.808931181643e-01 8.871321153208e-01 5.620142592697e-03 -1.111751007126e-03
6.479492200000e+01 -1.750911794277e-03 2.166381600265e-04 4.052801139550e-03 2.985290190927e-03 2.700187977775e-01 -8.975369894900e-01 -2.738805122797e-01 8.892826963989e-01 5.607314585095e-03 -1.132218472031e-03
6.484375000000e+01 -1.750786431312e-03 2.168576647702e-04 4.054641678684e-03 2.985705173338e-03 2.626428861375e-01 -8.997011096191e-01 -2.668519817409e-01 8.913781103359e-01 5.594448672986e-03 -1.152617652135e-03
6.489257800000e+01 -1.750660644077e-03 2.170770341075e-04 4.056481321018e-03 2.986118578881e-03 2.552490687830e-01 -9.018043770758e-01 -2.598079524868e-01 8.934182474284e-01 5.581545162855e-03 -1.172948669786e-03
6.494140600000e+01 -1.750534430334e-03 2.172962709945e-04 4.058320046291e-03 2.986530420385e-03 2.478378586948e-01 -9.038466378646e-01 -2.527488510840e-01 8.954030011192e-01 5.568604358982e-03 -1.193211648341e-03
6.499023400000e+01 -1.750407788191e-03 2.175153784941e-04 4.060157834015e-03 2.986940710946e-03 2.404097702883e-01 -9.058277424927e-01 -2.456751047046e-01 8.973322679976e-01 5.555626563447e-03 -1.213406712147e-03
6.503906200000e+01 -1.750280716103e-03 2.177343597711e-04 4.061994663492e-03 2.987349463912e-03 2.329653193709e-01 -9.077475459841e-01 -2.385871411059e-01 8.992059478016e-01 5.542612076138e-03 -1.233533986526e-03
6.508789100000e+01 -1.750153210251e-03 2.179532225680e-04 4.063830551413e-03 2.987756701200e-03 2.255048701528e-01 -9.096059453233e-01 -2.314852430260e-01 9.010239800797e-01 5.529560927112e-03 -1.253594007889e-03
6.513671900000e+01 -1.750025275000e-03 2.181719612739e-04 4.065665401502e-03 2.988162419949e-03 2.180292466796e-01 -9.114027284898e-01 -2.243701302239e-01 9.027861964015e-01 5.516473946479e-03 -1.273586081813e-03
6.518554700000e+01 -1.749896907226e-03 2.183905838126e-04 4.067499230121e-03 2.988566642547e-03 2.105388160494e-01 -9.131378028310e-01 -2.172420867798e-01 9.044925437576e-01 5.503351160701e-03 -1.293510747955e-03
6.523437500000e+01 -1.749768106749e-03 2.186090937063e-04 4.069332015864e-03 2.988969383230e-03 2.030340992062e-01 -9.148110415768e-01 -2.101015425791e-01 9.061429344863e-01 5.490192861002e-03 -1.313368135362e-03
6.528320300000e+01 -1.749638873729e-03 2.188274945544e-04 4.071163737190e-03 2.989370656421e-03 1.955156182697e-01 -9.164223225401e-01 -2.029489279865e-01 9.077372840777e-01 5.476999336459e-03 -1.333158373971e-03
6.533203100000e+01 -1.749509208658e-03 2.190457900284e-04 4.072994372427e-03 2.989770476719e-03 1.879838964913e-01 -9.179715281295e-01 -1.957846738254e-01 9.092755111740e-01 5.463770874016e-03 -1.352881594591e-03
6.538085900000e+01 -1.749379112364e-03 2.192639838670e-04 4.074823899795e-03 2.990168858885e-03 1.804394582108e-01 -9.194585453599e-01 -1.886092113573e-01 9.107575375695e-01 5.450507758488e-03 -1.372537928885e-03
6.542968800000e+01 -1.749248583325e-03 2.194820843371e-04 4.076652334845e-03 2.990565825944e-03 1.728826739306e-01 -9.208832944037e-01 -1.814228249786e-01 9.121833168341e-01 5.437209999892e-03 -1.392127909869e-03
6.547851600000e+01 -1.749117628370e-03 2.197000863643e-04 4.078479580723e-03 2.990961376683e-03 1.653143795639e-01 -9.222456131632e-01 -1.742262411203e-01 9.135527186674e-01 5.423878423489e-03 -1.411650868479e-03
6.552734400000e+01 -1.748986246640e-03 2.199179983278e-04 4.080305652852e-03 2.991355534415e-03 1.577349478135e-01 -9.235454323539e-01 -1.670197451674e-01 9.148657040976e-01 5.410513035788e-03 -1.431107340725e-03
6.557617200000e+01 -1.748854440262e-03 2.201358241875e-04 4.082130529142e-03 2.991748314418e-03 1.501449069309e-01 -9.247826575219e-01 -1.598037699252e-01 9.161222075299e-01 5.397114113189e-03 -1.450497461527e-03
6.562500000000e+01 -1.748722211685e-03 2.203535679464e-04 4.083954187462e-03 2.992139732071e-03 1.425447860348e-01 -9.259571988702e-01 -1.525787485335e-01 9.173221665215e-01 5.383681930013e-03 -1.469821366579e-03
6.567382800000e+01 -1.748589563673e-03 2.205712336465e-04 4.085776605652e-03 2.992529802833e-03 1.349351150666e-01 -9.270689712664e-01 -1.453451144462e-01 9.184655217818e-01 5.370216758505e-03 -1.489079192335e-03
6.572265600000e+01 -1.748456499299e-03 2.207888253638e-04 4.087597761539e-03 2.992918542239e-03 1.273164247462e-01 -9.281178942516e-01 -1.381033014104e-01 9.195522171718e-01 5.356718868849e-03 -1.508271075986e-03
6.577148400000e+01 -1.748323021947e-03 2.210063472042e-04 4.089417632950e-03 2.993305965881e-03 1.196892465266e-01 -9.291038920473e-01 -1.308537434463e-01 9.205821997040e-01 5.343188529171e-03 -1.527397155454e-03
6.582031200000e+01 -1.748189135303e-03 2.212238032985e-04 4.091236197726e-03 2.993692089398e-03 1.120541125498e-01 -9.300268935628e-01 -1.235968748269e-01 9.215554195413e-01 5.329626005554e-03 -1.546457569368e-03
6.586914100000e+01 -1.748054840602e-03 2.214412022498e-04 4.093053470937e-03 2.994076936334e-03 1.044113990098e-01 -9.308868493671e-01 -1.163329812279e-01 9.224718481827e-01 5.316031283302e-03 -1.565452845399e-03
6.591796900000e+01 -1.747920147627e-03 2.216585393217e-04 4.094869356057e-03 2.994460506624e-03 9.676195234063e-02 -9.316836625400e-01 -1.090627948978e-01 9.233314045534e-01 5.302405181266e-03 -1.584382345522e-03
6.596679700000e+01 -1.747785058212e-03 2.218758231468e-04 4.096683868280e-03 2.994842823869e-03 8.910615003613e-02 -9.324172943495e-01 -1.017866020525e-01 9.241340676144e-01 5.288747681353e-03 -1.603246600090e-03
6.601562500000e+01 -1.747649577220e-03 2.220930579128e-04 4.098496985635e-03 2.995223903775e-03 8.144452654510e-02 -9.330876925171e-01 -9.450483777255e-02 9.248798001238e-01 5.275059041549e-03 -1.622045750422e-03
6.606445300000e+01 -1.747513709801e-03 2.223102478109e-04 4.100308686235e-03 2.995603762037e-03 7.377761678065e-02 -9.336948094801e-01 -8.721793729010e-02 9.255685679864e-01 5.261339517839e-03 -1.640779938468e-03
6.611328100000e+01 -1.747377461386e-03 2.225273970320e-04 4.102118948283e-03 2.995982414321e-03 6.610595607515e-02 -9.342386023961e-01 -7.992633596854e-02 9.262003402524e-01 5.247589364213e-03 -1.659449306796e-03
6.616210900000e+01 -1.747240837678e-03 2.227445097619e-04 4.103927750092e-03 2.996359876260e-03 5.843008013514e-02 -9.347190331464e-01 -7.263046928264e-02 9.267750891165e-01 5.233808832677e-03 -1.678053998581e-03
6.621093800000e+01 -1.747103841842e-03 2.229615946239e-04 4.105735107092e-03 2.996736171133e-03 5.075036768454e-02 -9.351360762309e-01 -6.533062326412e-02 9.272927999343e-01 5.219997890114e-03 -1.696594536627e-03
6.625976600000e+01 -1.746966485731e-03 2.231786468916e-04 4.107540923818e-03 2.997111299054e-03 4.306766960748e-02 -9.354896859055e-01 -5.802753255425e-02 9.277534299798e-01 5.206157350276e-03 -1.715070305867e-03
6.630859400000e+01 -1.746828773044e-03 2.233956751601e-04 4.109345216007e-03 2.997485283196e-03 3.538236522053e-02 -9.357798474305e-01 -5.072148338162e-02 9.281569720594e-01 5.192287176736e-03 -1.733481831560e-03
6.635742200000e+01 -1.746690710537e-03 2.236126835582e-04 4.111147962526e-03 2.997858138935e-03 2.769499127578e-02 -9.360065416100e-01 -4.341291146686e-02 9.285034109315e-01 5.178387613650e-03 -1.751829259148e-03
6.640625000000e+01 -1.746552305220e-03 2.238296761913e-04 4.112949142409e-03 2.998229881557e-03 2.000608467389e-02 -9.361697539830e-01 -3.610225254245e-02 9.287927344920e-01 5.164458903234e-03 -1.770112734603e-03
6.645507800000e+01 -1.746413564344e-03 2.240466571376e-04 4.114748734873e-03 2.998600526244e-03 1.231618241890e-02 -9.362694748245e-01 -2.878994233289e-02 9.290249337722e-01 5.150501285772e-03 -1.788332404413e-03
6.650390600000e+01 -1.746274495403e-03 2.242636304446e-04 4.116546719329e-03 2.998970088069e-03 4.625821573137e-03 -9.363056991456e-01 -2.147641653504e-02 9.292000029374e-01 5.136514999626e-03 -1.806488415571e-03
6.655273400000e+01 -1.746135106126e-03 2.244806001255e-04 4.118343075390e-03 2.999338581982e-03 -3.064460787910e-03 -9.362784266936e-01 -1.416211079838e-02 9.293179392851e-01 5.122500281242e-03 -1.824580915557e-03
6.660156200000e+01 -1.745995404471e-03 2.246975701565e-04 4.120137782888e-03 2.999706022800e-03 -1.075412762067e-02 -9.361876619511e-01 -6.847460705376e-03 9.293787432428e-01 5.108457365161e-03 -1.842610052324e-03
6.665039100000e+01 -1.745855395749e-03 2.249145489165e-04 4.121930858587e-03 3.000072432697e-03 -1.844279940428e-02 -9.360334103261e-01 4.672480467356e-04 9.293824178571e-01 5.094386195570e-03 -1.860576341585e-03
6.669921900000e+01 -1.745715094094e-03 2.251315314102e-04 4.123722209340e-03 3.000437811192e-03 -2.612962436264e-02 -9.358156920865e-01 7.781280455715e-03 9.293289696598e-01 5.080287579573e-03 -1.878479196319e-03
6.674804700000e+01 -1.745574505256e-03 2.253485259258e-04 4.125511852435e-03 3.000802180167e-03 -3.381422329299e-02 -9.355345234040e-01 1.509435106251e-02 9.292184091178e-01 5.066161458160e-03 -1.896319134412e-03
6.679687500000e+01 -1.745433638052e-03 2.255655362585e-04 4.127299768680e-03 3.001165553823e-03 -4.149605972972e-02 -9.351899276870e-01 2.240602474827e-02 9.290507491601e-01 5.052008058333e-03 -1.914096305579e-03
6.684570300000e+01 -1.745292501505e-03 2.257825661508e-04 4.129085939154e-03 3.001527946182e-03 -4.917459746403e-02 -9.347819330694e-01 2.971586655876e-02 9.288260058353e-01 5.037827605237e-03 -1.931810859943e-03
6.689453100000e+01 -1.745151104829e-03 2.259996192900e-04 4.130870345218e-03 3.001889371081e-03 -5.684930058878e-02 -9.343105724065e-01 3.702344172373e-02 9.285441983096e-01 5.023620322159e-03 -1.949462948020e-03
6.694335900000e+01 -1.745009457429e-03 2.262166993050e-04 4.132652968524e-03 3.002249842165e-03 -6.451963354329e-02 -9.337758832715e-01 4.432831567635e-02 9.282053488647e-01 5.009386430541e-03 -1.967052720704e-03
6.699218800000e+01 -1.744867565985e-03 2.264338142113e-04 4.134433827477e-03 3.002609380228e-03 -7.218521809249e-02 -9.331778950565e-01 5.163020357740e-02 9.278094742038e-01 4.995125857672e-03 -1.984580687591e-03
6.704101600000e+01 -1.744725446073e-03 2.266509586215e-04 4.136212831400e-03 3.002967983778e-03 -7.984520551676e-02 -9.325166792501e-01 5.892837223739e-02 9.273566190471e-01 4.980839405436e-03 -2.002046282367e-03
6.708984400000e+01 -1.744583104725e-03 2.268681404217e-04 4.137989999366e-03 3.003325673201e-03 -8.749921860309e-02 -9.317922759518e-01 6.622253738906e-02 9.268468074835e-01 4.966526998009e-03 -2.019450016591e-03
6.713867200000e+01 -1.744440552042e-03 2.270853629840e-04 4.139765314289e-03 3.003682461290e-03 -9.514672362280e-02 -9.310047415566e-01 7.351226547207e-02 9.262800742308e-01 4.952188849542e-03 -2.036792042551e-03
6.718750000000e+01 -1.744297798283e-03 2.273026296109e-04 4.141538759420e-03 3.004038360603e-03 -1.027871874164e-01 -9.301541371506e-01 8.079712322580e-02 9.256564571093e-01 4.937825172380e-03 -2.054072512848e-03
6.723632800000e+01 -1.744154853858e-03 2.275199435326e-04 4.143310318360e-03 3.004393383464e-03 -1.104200774379e-01 -9.292405285042e-01 8.807667770846e-02 9.249759970390e-01 4.923436177076e-03 -2.071291580387e-03
6.728515600000e+01 -1.744011729325e-03 2.277373079053e-04 4.145079975062e-03 3.004747541949e-03 -1.180448617989e-01 -9.282639860648e-01 9.535049631629e-02 9.242387380371e-01 4.909022072398e-03 -2.088449398366e-03
6.733398400000e+01 -1.743868435380e-03 2.279547258093e-04 4.146847713844e-03 3.005100847885e-03 -1.256610093125e-01 -9.272245849489e-01 1.026181468026e-01 9.234447272145e-01 4.894583065338e-03 -2.105546120257e-03
6.738281200000e+01 -1.743724982852e-03 2.281722002473e-04 4.148613519396e-03 3.005453312841e-03 -1.332679895379e-01 -9.261224049346e-01 1.098791972969e-01 9.225940147735e-01 4.880119361119e-03 -2.122581899801e-03
6.743164100000e+01 -1.743581379756e-03 2.283897385982e-04 4.150377412891e-03 3.005804955317e-03 -1.408654283133e-01 -9.249575059545e-01 1.171333648116e-01 9.216866348419e-01 4.865630866237e-03 -2.139557238020e-03
6.748046900000e+01 -1.743437643049e-03 2.286073347940e-04 4.152139307535e-03 3.006155771951e-03 -1.484524856259e-01 -9.237300247977e-01 1.243799211529e-01 9.207226809618e-01 4.851118375847e-03 -2.156471593855e-03
6.752929700000e+01 -1.743293780983e-03 2.288249960488e-04 4.153899225322e-03 3.006505780716e-03 -1.560287892280e-01 -9.224400319580e-01 1.316185843291e-01 9.197021945878e-01 4.836581793450e-03 -2.173325470043e-03
6.757812500000e+01 -1.743149804856e-03 2.290427250384e-04 4.155657152502e-03 3.006854992101e-03 -1.635938120985e-01 -9.210876257684e-01 1.388489241647e-01 9.186252382561e-01 4.822021317286e-03 -2.190119021268e-03
6.762695300000e+01 -1.743005726065e-03 2.292605243532e-04 4.157413075733e-03 3.007203416309e-03 -1.711470281799e-01 -9.196729091756e-01 1.460705109550e-01 9.174918775786e-01 4.807437143866e-03 -2.206852402420e-03
6.767578100000e+01 -1.742861556104e-03 2.294783964972e-04 4.159166982084e-03 3.007551063258e-03 -1.786879124214e-01 -9.181959897299e-01 1.532829154856e-01 9.163021812393e-01 4.792829467985e-03 -2.223525768585e-03
