# freq, amb_real amb_imag hot_real hot_imag open_real open_imag short_real short_imag lna_real lna_imag rig_s11_real rig_s11_imag rig_s12_real rig_s12_imag rig_s22_real rig_s22_imag
5.982666000000e+01 1.083368482848e-02 -1.264913720587e-03 1.215504019943e-02 -1.359336900067e-03 -5.786615537454e-01 7.541220481370e-01 5.751146496508e-01 -7.589001499375e-01 1.501332952450e-03 1.723658763323e-02 1.262857386631e-03 1.257416235626e-03 9.507847527490e-01 -2.957653767267e-01 3.650353618955e-03 9.118613168231e-04
5.987548800000e+01 1.083489115796e-02 -1.267007179215e-03 1.215651862420e-02 -1.361457128098e-03 -5.644790225748e-01 7.647558192160e-01 5.608013085798e-01 -7.695337879586e-01 1.501900441429e-03 1.721704814512e-02 1.264166850723e-03 1.257582198081e-03 9.507100608897e-01 -2.959965844233e-01 3.652015819536e-03 9.109055743715e-04
5.992431600000e+01 1.083609894290e-02 -1.269102788381e-03 1.215799009696e-02 -1.363578930655e-03 -5.501013094013e-01 7.751237614086e-01 5.462910172338e-01 -7.798965571977e-01 1.502406266845e-03 1.719757004246e-02 1.265485656223e-03 1.257739826098e-03 9.506353230813e-01 -2.962277711544e-01 3.653687312273e-03 9.099517944631e-04
5.997314500000e+01 1.083730805118e-02 -1.271200609939e-03 1.215945454502e-02 -1.365702163131e-03 -5.355330733880e-01 7.852225069016e-01 5.315886257154e-01 -7.899849924329e-01 1.502850989763e-03 1.717815302293e-02 1.266814070166e-03 1.257888655392e-03 9.505605376662e-01 -2.964589426458e-01 3.655368012222e-03 9.090005166646e-04
6.002197300000e+01 1.083851826976e-02 -1.273300571141e-03 1.216091182360e-02 -1.367826548651e-03 -5.207799358128e-01 7.950481618155e-01 5.166999586551e-01 -7.997951104673e-01 1.503235137181e-03 1.715879797210e-02 1.268152242512e-03 1.258028241028e-03 9.504857075615e-01 -2.966900904196e-01 3.657057700118e-03 9.080523131272e-04
6.007080100000e+01 1.083972945403e-02 -1.275402722198e-03 1.216236189602e-02 -1.369951939576e-03 -5.058466881398e-01 8.045975484033e-01 5.016300065129e-01 -8.093236512221e-01 1.503559256698e-03 1.713950457755e-02 1.269500368501e-03 1.258158177065e-03 9.504108310726e-01 -2.969212201981e-01 3.658756229804e-03 9.071076694544e-04
6.011962900000e+01 1.084094142964e-02 -1.277507064280e-03 1.216380471374e-02 -1.372078144195e-03 -4.907384799681e-01 8.138673733244e-01 4.863841242046e-01 -8.185672468979e-01 1.503823878897e-03 1.712027292070e-02 1.270858579306e-03 1.258278085379e-03 9.503359080205e-01 -2.971523329625e-01 3.660463391729e-03 9.061670606247e-04
6.016845700000e+01 1.084215401804e-02 -1.279613592288e-03 1.216524024648e-02 -1.374204970789e-03 -4.754605209067e-01 8.228544383558e-01 4.709677299535e-01 -8.275226326649e-01 1.504029527120e-03 1.710110307858e-02 1.272226968585e-03 1.258387619896e-03 9.502609382135e-01 -2.973834296853e-01 3.662178948332e-03 9.052309295837e-04
6.021728500000e+01 1.084336703734e-02 -1.281722294720e-03 1.216666848229e-02 -1.376332228213e-03 -4.600180788500e-01 8.315556414838e-01 4.553863032705e-01 -8.361866478827e-01 1.504176717520e-03 1.708199512383e-02 1.273605592074e-03 1.258486467535e-03 9.501859214493e-01 -2.976145113273e-01 3.663902635187e-03 9.042996855173e-04
6.026611300000e+01 1.084458030312e-02 -1.283833153563e-03 1.216808942745e-02 -1.378459726467e-03 -4.444164782328e-01 8.399679779657e-01 4.396453829095e-01 -8.445562372783e-01 1.504265959116e-03 1.706294912471e-02 1.274994467349e-03 1.258574349031e-03 9.501108575174e-01 -2.978455788352e-01 3.665634162195e-03 9.033737023050e-04
6.031494100000e+01 1.084579362920e-02 -1.285946144217e-03 1.216950310643e-02 -1.380587277262e-03 -4.286610982657e-01 8.480885413615e-01 4.237505647985e-01 -8.526284520830e-01 1.504297753850e-03 1.704396514509e-02 1.276393573744e-03 1.258651019620e-03 9.500357462018e-01 -2.980766331388e-01 3.667373214848e-03 9.024533171569e-04
6.036377000000e+01 1.084700685336e-02 -1.288061278787e-03 1.217090959042e-02 -1.382714738130e-03 -4.127570439608e-01 8.559146817751e-01 4.077071699060e-01 -8.604006072046e-01 1.504272595552e-03 1.702504285762e-02 1.277802881401e-03 1.258716270801e-03 9.499605857430e-01 -2.983076798803e-01 3.669119491375e-03 9.015388107725e-04
6.041259800000e+01 1.084821973867e-02 -1.290178432753e-03 1.217230888209e-02 -1.384841838680e-03 -3.967104502236e-01 8.634433717432e-01 3.915215594352e-01 -8.678696517365e-01 1.504190973233e-03 1.700618309249e-02 1.279222235847e-03 1.258769925637e-03 9.498853789991e-01 -2.985387104849e-01 3.670872560895e-03 9.006304811533e-04
6.046142600000e+01 1.084943212338e-02 -1.292297604891e-03 1.217370108808e-02 -1.386968442543e-03 -3.805265256086e-01 8.706721689146e-01 3.751991611367e-01 -8.750331250754e-01 1.504053368041e-03 1.698738551239e-02 1.280651531571e-03 1.258811847054e-03 9.498101242117e-01 -2.987697305493e-01 3.672632079412e-03 8.997285304299e-04
6.051025400000e+01 1.085064382227e-02 -1.294418744093e-03 1.217508630334e-02 -1.389094373577e-03 -3.642108504098e-01 8.775985697509e-01 3.587457785042e-01 -8.818885149879e-01 1.503860254234e-03 1.696865016380e-02 1.282090597329e-03 1.258841932393e-03 9.497348211648e-01 -2.990007409116e-01 3.674397648328e-03 8.988331393124e-04
6.055908200000e+01 1.085185465220e-02 -1.296541792733e-03 1.217646463959e-02 -1.391219459919e-03 -3.477690505972e-01 8.842201737016e-01 3.421672615365e-01 -8.884334207859e-01 1.503612099325e-03 1.694997708892e-02 1.283539225605e-03 1.258860114867e-03 9.496594696475e-01 -2.992317423815e-01 3.676168851600e-03 8.979444478986e-04
6.060791000000e+01 1.085306443286e-02 -1.298666686778e-03 1.217783622494e-02 -1.393343534446e-03 -3.312067959445e-01 8.905346840447e-01 3.254695045449e-01 -8.946655542038e-01 1.503309364143e-03 1.693136632562e-02 1.284997173464e-03 1.258866363435e-03 9.495840694568e-01 -2.994627357380e-01 3.677945257219e-03 8.970625554695e-04
6.065673800000e+01 1.085427298741e-02 -1.300793355920e-03 1.217920120331e-02 -1.395466435208e-03 -3.145297981409e-01 8.965399086935e-01 3.086584439430e-01 -9.005827402291e-01 1.502952502918e-03 1.691281790749e-02 1.286464163536e-03 1.258860682537e-03 9.495086203988e-01 -2.996937217270e-01 3.679726418715e-03 8.961875204770e-04
6.070556600000e+01 1.085548014311e-02 -1.302921723741e-03 1.218055973396e-02 -1.397588005841e-03 -2.977438088879e-01 9.022337609706e-01 2.917400560208e-01 -9.061829178898e-01 1.502541963351e-03 1.689433186383e-02 1.287939885154e-03 1.258843111709e-03 9.494331222908e-01 -2.999247010602e-01 3.681511876664e-03 8.953193607252e-04
6.075439500000e+01 1.085668575667e-02 -1.305051751543e-03 1.218191201849e-02 -1.399708139362e-03 -2.808542710725e-01 9.076143673185e-01 2.747200051426e-01 -9.114642458754e-01 1.502078176660e-03 1.687590784301e-02 1.289424026087e-03 1.258813724340e-03 9.493575734157e-01 -3.001556791429e-01 3.683301196889e-03 8.944580361681e-04
6.080322300000e+01 1.085788961602e-02 -1.307183264043e-03 1.218325818955e-02 -1.401826604883e-03 -2.638677025344e-01 9.126796336462e-01 2.576050378444e-01 -9.164246771209e-01 1.501561596738e-03 1.685754662047e-02 1.290916152179e-03 1.258772629688e-03 9.492819767127e-01 -3.003866471514e-01 3.685093825320e-03 8.936035198798e-04
6.085205100000e+01 1.085909158908e-02 -1.309316211359e-03 1.218459847638e-02 -1.403943308475e-03 -2.467896185915e-01 9.174279072157e-01 2.404008889927e-01 -9.210626084693e-01 1.500992643242e-03 1.683924783481e-02 1.292415891234e-03 1.258719968508e-03 9.492063304963e-01 -3.006176104132e-01 3.686889309383e-03 8.927556929533e-04
6.090087900000e+01 1.086029152540e-02 -1.311450494819e-03 1.218593309311e-02 -1.406058119765e-03 -2.296259116720e-01 9.218575300424e-01 2.231136718298e-01 -9.253764420574e-01 1.500371738587e-03 1.682101149836e-02 1.293922813218e-03 1.258655914350e-03 9.491306346449e-01 -3.008485694846e-01 3.688687152996e-03 8.919144161063e-04
6.094970700000e+01 1.086148928143e-02 -1.313586010860e-03 1.218726226584e-02 -1.408170915663e-03 -2.123825044877e-01 9.259669529053e-01 2.057495281328e-01 -9.293646973035e-01 1.499699299078e-03 1.680283761926e-02 1.295436462297e-03 1.258580672097e-03 9.490548890557e-01 -3.010795248791e-01 3.690486854663e-03 8.910795130494e-04
6.099853500000e+01 1.086268472087e-02 -1.315722651353e-03 1.218858623177e-02 -1.410281580615e-03 -1.950653480504e-01 9.297547359124e-01 1.883146259111e-01 -9.330260114147e-01 1.498975735003e-03 1.678472620146e-02 1.296956358651e-03 1.258494476881e-03 9.489790936457e-01 -3.013104770668e-01 3.692287908946e-03 8.902507717275e-04
6.104736300000e+01 1.086387771512e-02 -1.317860303936e-03 1.218990523847e-02 -1.412390006839e-03 -1.776804196769e-01 9.332195490311e-01 1.708151570938e-01 -9.363591398486e-01 1.498201450721e-03 1.676667724472e-02 1.298482000390e-03 1.258397592895e-03 9.489032483526e-01 -3.015414264730e-01 3.694089807903e-03 8.894279457146e-04
6.109619100000e+01 1.086506814360e-02 -1.319998852372e-03 1.219121954295e-02 -1.414496094526e-03 -1.602337209838e-01 9.363601725829e-01 1.532573352094e-01 -9.393629567261e-01 1.497376844755e-03 1.674869074468e-02 1.300012865538e-03 1.258290312120e-03 9.488273531358e-01 -3.017723734772e-01 3.695892042515e-03 8.886107557586e-04
6.114502000000e+01 1.086625591840e-02 -1.322138220752e-03 1.219252943762e-02 -1.416599795073e-03 -1.427309168911e-01 9.391755520213e-01 1.356470319141e-01 -9.420365065617e-01 1.496502291467e-03 1.673076632636e-02 1.301548445590e-03 1.258172950450e-03 9.487514064209e-01 -3.020033231424e-01 3.697694140971e-03 8.877988748889e-04
6.119384800000e+01 1.086744088729e-02 -1.324278198614e-03 1.219383514217e-02 -1.418700938945e-03 -1.251787685644e-01 9.416645743823e-01 1.179912183578e-01 -9.443787923321e-01 1.495578213820e-03 1.671290471129e-02 1.303088121743e-03 1.258045856069e-03 9.486754113231e-01 -3.022342662952e-01 3.699495522396e-03 8.869919966271e-04
6.124267600000e+01 1.086862297991e-02 -1.326418704239e-03 1.219513696359e-02 -1.420799494296e-03 -1.075829804897e-01 9.438264146482e-01 1.002957987378e-01 -9.463891042934e-01 1.494604976000e-03 1.669510551502e-02 1.304631355778e-03 1.257909393490e-03 9.485993663150e-01 -3.024652079038e-01 3.701295719624e-03 8.861897371701e-04
6.129150400000e+01 1.086980211061e-02 -1.328559609834e-03 1.219643518786e-02 -1.422895394673e-03 -8.994963123872e-02 9.456602987766e-01 8.256704964815e-02 -9.480667944021e-01 1.493582954140e-03 1.667736871672e-02 1.306177566572e-03 1.257763951384e-03 9.485232714477e-01 -3.026961481587e-01 3.703094232825e-03 8.853917040448e-04
6.134033200000e+01 1.087097820293e-02 -1.330700785766e-03 1.219773010589e-02 -1.424988582186e-03 -7.228481351998e-02 9.471655650054e-01 6.481125759388e-02 -9.494113346288e-01 1.492512519024e-03 1.665969429151e-02 1.307726163752e-03 1.257609938619e-03 9.484471267956e-01 -3.029270872020e-01 3.704890567653e-03 8.845974815747e-04
6.138916000000e+01 1.087215118975e-02 -1.332842101014e-03 1.219902201255e-02 -1.427079007539e-03 -5.459463212340e-02 9.483416641266e-01 4.703471664392e-02 -9.504223170843e-01 1.491394036183e-03 1.664208221048e-02 1.309276549979e-03 1.257447782551e-03 9.483709324566e-01 -3.031580251275e-01 3.706684236425e-03 8.838066331174e-04
6.143798800000e+01 1.087332101333e-02 -1.334983423616e-03 1.220031120573e-02 -1.429166630038e-03 -3.688520185961e-02 9.491881597240e-01 2.924372608290e-02 -9.510994540976e-01 1.490227865999e-03 1.662453244067e-02 1.310828123236e-03 1.257277927263e-03 9.482946885520e-01 -3.033889619805e-01 3.708474759259e-03 8.830187033816e-04
6.148681600000e+01 1.087448762537e-02 -1.337124621125e-03 1.220159798537e-02 -1.431251417565e-03 -1.916264549378e-02 9.497047283732e-01 1.144458806353e-02 -9.514425782468e-01 1.489014363807e-03 1.660704494515e-02 1.312380279138e-03 1.257100831768e-03 9.482183952259e-01 -3.036198977584e-01 3.710261665162e-03 8.822332208135e-04
6.153564500000e+01 1.087565101075e-02 -1.339265604921e-03 1.220288267880e-02 -1.433333389139e-03 -1.432728543007e-03 9.498911602400e-01 -6.356759280754e-03 -9.514516391063e-01 1.487753853704e-03 1.658961932677e-02 1.313932445001e-03 1.256916964339e-03 9.481420510809e-01 -3.038508371397e-01 3.712044529533e-03 8.814496840099e-04
6.158447300000e+01 1.087681109230e-02 -1.341406155287e-03 1.220416553458e-02 -1.435412444347e-03 1.629769022502e-02 9.497473506959e-01 -2.415328586005e-02 -9.511267092825e-01 1.486446732879e-03 1.657225625440e-02 1.315483954983e-03 1.256726815854e-03 9.480656594323e-01 -3.040817705673e-01 3.713822829175e-03 8.806676283539e-04
6.163330100000e+01 1.087796787363e-02 -1.343546184961e-03 1.220544687943e-02 -1.437488619068e-03 3.402283967122e-02 9.492733233161e-01 -4.193905955238e-02 -9.504679854123e-01 1.485093316813e-03 1.655495532173e-02 1.317034243081e-03 1.256530875304e-03 9.479892189266e-01 -3.043127026253e-01 3.715596162313e-03 8.798865322744e-04
6.168212900000e+01 1.087912134365e-02 -1.345685564203e-03 1.220672701198e-02 -1.439561914742e-03 5.173658595311e-02 9.484692078912e-01 -5.970779016641e-02 -9.494757804184e-01 1.483693941699e-03 1.653771647605e-02 1.318582718204e-03 1.256329642834e-03 9.479127297934e-01 -3.045436331222e-01 3.717364103321e-03 8.791058840099e-04
6.173095700000e+01 1.088027150031e-02 -1.347824165107e-03 1.220800622823e-02 -1.441632340876e-03 6.943279765798e-02 9.473352476379e-01 -7.745319633924e-02 -9.481505269077e-01 1.482248939202e-03 1.652053966078e-02 1.320128798142e-03 1.256123624149e-03 9.478361922815e-01 -3.047745618210e-01 3.719126240096e-03 8.783251681036e-04
6.177978500000e+01 1.088141835036e-02 -1.349961862053e-03 1.220928482058e-02 -1.443699914880e-03 8.710534788562e-02 9.458717991719e-01 -9.516900785995e-02 -9.464927769162e-01 1.480758636577e-03 1.650342481547e-02 1.321671911715e-03 1.255913328614e-03 9.477596066578e-01 -3.050054884400e-01 3.720882174819e-03 8.775438679645e-04
6.182861300000e+01 1.088256190914e-02 -1.352098532155e-03 1.221056307701e-02 -1.445764661863e-03 1.047481163313e-01 9.440793324437e-01 -1.128489679853e-01 -9.445032016064e-01 1.479223356768e-03 1.648637187585e-02 1.323211500847e-03 1.255699267369e-03 9.476829732059e-01 -3.052364126541e-01 3.722631524659e-03 8.767614684162e-04
6.187744100000e+01 1.088370220036e-02 -1.354234055703e-03 1.221184128017e-02 -1.447826614415e-03 1.223549913686e-01 9.419584306355e-01 -1.304868357470e-01 -9.421825909191e-01 1.477643418523e-03 1.646938077384e-02 1.324747022588e-03 1.255481951455e-03 9.476062922250e-01 -3.054673340955e-01 3.724373922421e-03 8.759774582263e-04
6.192627000000e+01 1.088483927907e-02 -1.356368360285e-03 1.221311973277e-02 -1.449885854516e-03 1.399202313887e-01 9.395097365216e-01 -1.480767479465e-01 -9.395317955161e-01 1.476019102778e-03 1.645245109150e-02 1.326277982356e-03 1.255261885431e-03 9.475295624563e-01 -3.056982570847e-01 3.726109052599e-03 8.751913164760e-04
6.197509800000e+01 1.088597313824e-02 -1.358501246390e-03 1.221439865198e-02 -1.451942344641e-03 1.574370288014e-01 9.367341595995e-01 -1.656117814704e-01 -9.365519502549e-01 1.474350786739e-03 1.643558344666e-02 1.327803810479e-03 1.255039583643e-03 9.474527873683e-01 -3.059291717146e-01 3.727836509919e-03 8.744025794523e-04
6.202392600000e+01 1.088710384819e-02 -1.360632650074e-03 1.221567832579e-02 -1.453996180519e-03 1.748996706771e-01 9.336325749582e-01 -1.830861171657e-01 -9.332441479453e-01 1.472638744391e-03 1.641877741264e-02 1.329324052105e-03 1.254815541379e-03 9.473759657265e-01 -3.061600822275e-01 3.729556013044e-03 8.736107464617e-04
6.207275400000e+01 1.088823146297e-02 -1.362762468476e-03 1.221695900753e-02 -1.456047422089e-03 1.923021008971e-01 9.302060169227e-01 -2.004936000239e-01 -9.296096492281e-01 1.470883278762e-03 1.640203290644e-02 1.330838243360e-03 1.254590251111e-03 9.472990978765e-01 -3.063909880997e-01 3.731267262702e-03 8.728153465071e-04
6.212158200000e+01 1.088935604338e-02 -1.364890603917e-03 1.221824094132e-02 -1.458096135397e-03 2.096382824037e-01 9.264556319668e-01 -2.178281021799e-01 -9.256498310867e-01 1.469084689225e-03 1.638534984137e-02 1.332345944331e-03 1.254364196322e-03 9.472221841713e-01 -3.066218887722e-01 3.732969977677e-03 8.720159244699e-04
6.217041000000e+01 1.089047765650e-02 -1.367016964247e-03 1.221952436139e-02 -1.460142392267e-03 2.269021992664e-01 9.223826783824e-01 -2.350835251455e-01 -9.213661862246e-01 1.467243271601e-03 1.636872812713e-02 1.333846740533e-03 1.254137849858e-03 9.471452249696e-01 -3.068527836525e-01 3.734663895128e-03 8.712120432857e-04
6.221923800000e+01 1.089159637534e-02 -1.369141463180e-03 1.222080949149e-02 -1.462186269961e-03 2.440878587425e-01 9.179885259115e-01 -2.522538020278e-01 -9.167603223985e-01 1.465359318271e-03 1.635216766980e-02 1.335340244273e-03 1.253911672353e-03 9.470682206334e-01 -3.070836721167e-01 3.736348770865e-03 8.704032860267e-04
6.226806600000e+01 1.089271227837e-02 -1.371264020607e-03 1.222209654424e-02 -1.464227850836e-03 2.611892933313e-01 9.132746553406e-01 -2.693328997294e-01 -9.118339617073e-01 1.463433118285e-03 1.633566837192e-02 1.336826095892e-03 1.253686110710e-03 9.469911715265e-01 -3.073145535110e-01 3.738024379573e-03 8.695892578835e-04
6.231689500000e+01 1.089382547186e-02 -1.373384606287e-03 1.222338574704e-02 -1.466267263721e-03 2.782009102500e-01 9.082425517554e-01 -2.863151678879e-01 -9.065888291699e-01 1.461464916729e-03 1.631922979642e-02 1.338303995069e-03 1.253461592066e-03 9.469140764334e-01 -3.075454318817e-01 3.739690549011e-03 8.687695711906e-04
6.236572300000e+01 1.089493599831e-02 -1.375503066448e-03 1.222467723587e-02 -1.468304516529e-03 2.951161017349e-01 9.028941228052e-01 -3.031939518483e-01 -9.010270881357e-01 1.459455076931e-03 1.630285251212e-02 1.339773580919e-03 1.253238540791e-03 9.468369388728e-01 -3.077762970649e-01 3.741347023848e-03 8.679439144453e-04
6.241455100000e+01 1.089604397277e-02 -1.377619384599e-03 1.222597121326e-02 -1.470339746475e-03 3.119293376055e-01 8.972310797982e-01 -3.199636817356e-01 -8.951506948752e-01 1.457403838705e-03 1.628653607374e-02 1.341234614468e-03 1.253017349592e-03 9.467597576235e-01 -3.080071530576e-01 3.742993670489e-03 8.671119532295e-04
6.246337900000e+01 1.089714949111e-02 -1.379733507990e-03 1.222726784232e-02 -1.472373052580e-03 3.286347717337e-01 8.912553428933e-01 -3.366184812853e-01 -8.889618208913e-01 1.455311478846e-03 1.627028036986e-02 1.342686858158e-03 1.252798396724e-03 9.466825330360e-01 -3.082379991067e-01 3.744630340429e-03 8.662733987361e-04
6.251220700000e+01 1.089825265240e-02 -1.381845391256e-03 1.222856727271e-02 -1.474404537073e-03 3.452265933937e-01 8.849689407036e-01 -3.531525187538e-01 -8.824627478347e-01 1.453178271346e-03 1.625408528566e-02 1.344130106805e-03 1.252582040251e-03 9.466052654524e-01 -3.084688344395e-01 3.746256904480e-03 8.654279924083e-04
6.256103500000e+01 1.089935355841e-02 -1.383954996579e-03 1.222986964037e-02 -1.476434304994e-03 3.616990292670e-01 8.783740096674e-01 -3.695600090009e-01 -8.756558665411e-01 1.451004487508e-03 1.623795070294e-02 1.345564188071e-03 1.252368617008e-03 9.465279552045e-01 -3.086996582662e-01 3.747873252730e-03 8.645755071653e-04
6.260986300000e+01 1.090045231315e-02 -1.386062293833e-03 1.223117506716e-02 -1.478462463799e-03 3.780463454366e-01 8.714727933817e-01 -3.858352155496e-01 -8.685436760274e-01 1.448790396047e-03 1.622187650020e-02 1.346988962804e-03 1.252158441658e-03 9.464506026115e-01 -3.089304697815e-01 3.749479294473e-03 8.637157484841e-04
6.265869100000e+01 1.090154902242e-02 -1.388167260686e-03 1.223248366074e-02 -1.480489122960e-03 3.942628493696e-01 8.642676419004e-01 -4.019724526224e-01 -8.611287824496e-01 1.446536263197e-03 1.620586255262e-02 1.348404325240e-03 1.251951805837e-03 9.463732079782e-01 -3.091612681672e-01 3.751074958103e-03 8.628485553309e-04
6.270752000000e+01 1.090264381568e-02 -1.390269925733e-03 1.223379554122e-02 -1.482514435035e-03 4.103432197733e-01 8.567608541887e-01 -4.179664131948e-01 -8.534137369663e-01 1.444242305424e-03 1.618990840602e-02 1.349810231772e-03 1.251748973286e-03 9.462957700065e-01 -3.093920573208e-01 3.752660223328e-03 8.619737829469e-04
6.275634800000e+01 1.090373675602e-02 -1.392370196342e-03 1.223511073349e-02 -1.484538429386e-03 4.262811940490e-01 8.489552984777e-01 -4.338108637032e-01 -8.454016727795e-01 1.441908878267e-03 1.617401458260e-02 1.351206585901e-03 1.251550195741e-03 9.462182921383e-01 -3.096228269519e-01 3.754234991352e-03 8.610913752868e-04
6.280517600000e+01 1.090482797415e-02 -1.394468117062e-03 1.223642932842e-02 -1.486561260652e-03 4.420715463303e-01 8.408534889574e-01 -4.495006114796e-01 -8.370953558825e-01 1.439536194553e-03 1.615818062053e-02 1.352593410799e-03 1.251355687437e-03 9.461407730376e-01 -3.098535809435e-01 3.755799279468e-03 8.602012579982e-04
6.285400400000e+01 1.090591757828e-02 -1.396563697322e-03 1.223775137533e-02 -1.488583042422e-03 4.577087692049e-01 8.324581937598e-01 -4.650301934089e-01 -8.284978097931e-01 1.437124511607e-03 1.614240638223e-02 1.353970733613e-03 1.251165641359e-03 9.460632129321e-01 -3.100843184479e-01 3.757353090752e-03 8.593034102329e-04
6.290283200000e+01 1.090700567613e-02 -1.398656954491e-03 1.223907690892e-02 -1.490603888341e-03 4.731874063684e-01 8.237722834200e-01 -4.803942068763e-01 -8.196121593843e-01 1.434674084779e-03 1.612669172700e-02 1.355338613889e-03 1.250980224696e-03 9.459856120253e-01 -3.103150386158e-01 3.758896446385e-03 8.583978469577e-04
6.295166000000e+01 1.090809237445e-02 -1.400747913822e-03 1.224040594931e-02 -1.492623911737e-03 4.885020545262e-01 8.147987299575e-01 -4.955873116459e-01 -8.104416296183e-01 1.432185167541e-03 1.611103651109e-02 1.356697142996e-03 1.250799578589e-03 9.459079704954e-01 -3.105457405981e-01 3.760429385372e-03 8.574846189458e-04
6.300048800000e+01 1.090917777865e-02 -1.402836608371e-03 1.224173850214e-02 -1.494643225246e-03 5.036473652796e-01 8.055406059247e-01 -5.106042317113e-01 -8.009895442462e-01 1.429658011587e-03 1.609544058772e-02 1.358046443409e-03 1.250623817983e-03 9.458302884933e-01 -3.107764235487e-01 3.761951964243e-03 8.565638126061e-04
6.304931600000e+01 1.091026199242e-02 -1.404923078884e-03 1.224307455874e-02 -1.496661940457e-03 5.186180469960e-01 7.960010834190e-01 -5.254397571162e-01 -7.912593244732e-01 1.427092866926e-03 1.607990380716e-02 1.359386667883e-03 1.250453031581e-03 9.457525661411e-01 -3.110070866260e-01 3.763464256738e-03 8.556355496601e-04
6.309814500000e+01 1.091134513947e-02 -1.407007416328e-03 1.224441412384e-02 -1.498680208885e-03 5.334091677016e-01 7.861832291696e-01 -5.400890438129e-01 -7.812542799035e-01 1.424489928287e-03 1.606442570034e-02 1.360718025689e-03 1.250287278553e-03 9.456748019379e-01 -3.112377337188e-01 3.764966384125e-03 8.546999674261e-04
6.314697300000e+01 1.091242727450e-02 -1.409089591029e-03 1.224575710595e-02 -1.500698056316e-03 5.480149489163e-01 7.760908134550e-01 -5.545464191784e-01 -7.709784323764e-01 1.421849549216e-03 1.604900674566e-02 1.362040672679e-03 1.250126602169e-03 9.455969991291e-01 -3.114683545545e-01 3.766458392003e-03 8.537572949794e-04
6.319580100000e+01 1.091350851592e-02 -1.411169708598e-03 1.224710348230e-02 -1.502715630467e-03 5.624305851308e-01 7.657271025130e-01 -5.688071839723e-01 -7.604352850252e-01 1.419171922316e-03 1.603364646712e-02 1.363354873712e-03 1.249971009676e-03 9.455191561503e-01 -3.116989530423e-01 3.767940434510e-03 8.528077374008e-04
6.324462900000e+01 1.091458895683e-02 -1.413247838934e-03 1.224845318953e-02 -1.504733035340e-03 5.766510301301e-01 7.550956560639e-01 -5.828664100439e-01 -7.496286348740e-01 1.416457291798e-03 1.601834470350e-02 1.364660892161e-03 1.249820486334e-03 9.454412729951e-01 -3.119295283809e-01 3.769412650677e-03 8.518515513466e-04
6.329345700000e+01 1.091566868684e-02 -1.415324058698e-03 1.224980615139e-02 -1.506750372252e-03 5.906713035494e-01 7.442001279245e-01 -5.967192439373e-01 -7.385623692441e-01 1.413705900652e-03 1.600310129083e-02 1.365959015911e-03 1.249674992406e-03 9.453633496223e-01 -3.121600797838e-01 3.770875194901e-03 8.508890248925e-04
6.334228500000e+01 1.091674779185e-02 -1.417398451053e-03 1.225116227923e-02 -1.508767739555e-03 6.044864926332e-01 7.330442648175e-01 -6.103609085247e-01 -7.272404642320e-01 1.410917990736e-03 1.598791606241e-02 1.367249555923e-03 1.249534463695e-03 9.452853859545e-01 -3.123906064816e-01 3.772328236537e-03 8.499204763301e-04
6.339111300000e+01 1.091782635376e-02 -1.419471105390e-03 1.225252147240e-02 -1.510785232361e-03 6.180917539745e-01 7.216319051489e-01 -6.237867046062e-01 -7.156669831580e-01 1.408093802857e-03 1.597278884888e-02 1.368532844712e-03 1.249398812162e-03 9.452073818779e-01 -3.126211077235e-01 3.773771959479e-03 8.489462528303e-04
6.343994100000e+01 1.091890445024e-02 -1.421542117026e-03 1.225388361876e-02 -1.512802942293e-03 6.314823152325e-01 7.099669777521e-01 -6.369920124762e-01 -7.038460749873e-01 1.405233576859e-03 1.595771947828e-02 1.369809234747e-03 1.249267926634e-03 9.451293372412e-01 -3.128515827790e-01 3.775206561731e-03 8.479667289856e-04
6.348877000000e+01 1.091998217662e-02 -1.423611629255e-03 1.225524862318e-02 -1.514820998576e-03 6.446537442963e-01 6.980532540946e-01 -6.499725569573e-01 -6.917817231894e-01 1.402337492033e-03 1.594270746919e-02 1.371079122737e-03 1.249141671053e-03 9.450512502553e-01 -3.130820356591e-01 3.776632284083e-03 8.469822850213e-04
6.353759800000e+01 1.092105955738e-02 -1.425679663515e-03 1.225661629617e-02 -1.516839402497e-03 6.576008764537e-01 6.858953280188e-01 -6.627233501458e-01 -6.794787373969e-01 1.399405905172e-03 1.592775325941e-02 1.372342844007e-03 1.249019895591e-03 9.449731238911e-01 -3.133124562400e-01 3.778049293056e-03 8.459933858534e-04
6.358642600000e+01 1.092213667844e-02 -1.427746373329e-03 1.225798652223e-02 -1.518858275175e-03 6.703194346603e-01 6.734971503326e-01 -6.752402880320e-01 -6.669412691742e-01 1.396438994779e-03 1.591285636135e-02 1.373600826758e-03 1.248902422078e-03 9.448949562834e-01 -3.135428485819e-01 3.779457855635e-03 8.450004583162e-04
6.363525400000e+01 1.092321359874e-02 -1.429811874377e-03 1.225935914869e-02 -1.520877692070e-03 6.828049475781e-01 6.608629983890e-01 -6.875190838648e-01 -6.541737937509e-01 1.393436997662e-03 1.589801659303e-02 1.374853486092e-03 1.248789055450e-03 9.448167471270e-01 -3.137732120521e-01 3.780858221840e-03 8.440039698252e-04
